date_sol,Temp_sol,Ghi,rain_sol,hum_sol,dir_sol,spd_sol
2022-04-03 20:30:00,9.9,0,2.0,94.8,142,1.8
2022-04-03 20:35:00,9.8,0,2.0,94.8,143,1.9
2022-04-03 20:40:00,9.8,0,2.0,94.8,144,1.9
2022-04-03 20:45:00,9.8,0,2.0,94.9,144,1.9
2022-04-03 20:50:00,9.7,0,1.99,94.9,145,1.9
2022-04-03 20:55:00,9.7,0,1.99,94.9,145,1.9
2022-04-03 21:00:00,9.7,0,1.99,94.9,145,1.9
2022-04-03 21:05:00,9.7,0,1.99,94.9,145,1.9
2022-04-03 21:10:00,9.6,0,1.99,94.9,145,1.9
2022-04-03 21:15:00,9.6,0,1.99,94.9,144,1.9
2022-04-03 21:20:00,9.6,0,1.99,94.9,144,1.9
2022-04-03 21:25:00,9.6,0,1.9800000000000002,94.9,144,1.9
2022-04-03 21:30:00,9.5,0,1.9800000000000002,94.9,143,1.9
2022-04-03 21:35:00,9.5,0,1.9800000000000002,94.9,143,1.9
2022-04-03 21:40:00,9.5,0,1.9800000000000002,94.9,143,1.9
2022-04-03 21:45:00,9.5,0,1.9800000000000002,94.9,142,1.9
2022-04-03 21:50:00,9.4,0,1.9800000000000002,94.9,142,1.9
2022-04-03 21:55:00,9.4,0,1.9800000000000002,94.9,142,1.9
2022-04-03 22:00:00,9.4,0,1.9800000000000002,94.9,142,1.9
2022-04-03 22:05:00,9.4,0,1.97,94.8,142,1.9
2022-04-03 22:10:00,9.3,0,1.97,94.8,143,1.9
2022-04-03 22:15:00,9.3,0,1.97,94.8,143,1.9
2022-04-03 22:20:00,9.3,0,1.9600000000000002,94.7,144,2.0
2022-04-03 22:25:00,9.3,0,1.9600000000000002,94.7,145,2.0
2022-04-03 22:30:00,9.2,0,1.9500000000000002,94.6,145,2.0
2022-04-03 22:35:00,9.2,0,1.9500000000000002,94.6,146,2.0
2022-04-03 22:40:00,9.2,0,1.9500000000000002,94.6,146,2.0
2022-04-03 22:45:00,9.2,0,1.94,94.5,147,2.0
2022-04-03 22:50:00,9.2,0,1.94,94.5,147,2.1
2022-04-03 22:55:00,9.1,0,1.9300000000000002,94.5,148,2.1
2022-04-03 23:00:00,9.1,0,1.9300000000000002,94.4,148,2.1
2022-04-03 23:05:00,9.1,0,1.9300000000000002,94.4,148,2.1
2022-04-03 23:10:00,9.0,0,1.92,94.4,148,2.1
2022-04-03 23:15:00,9.0,0,1.92,94.4,149,2.1
2022-04-03 23:20:00,9.0,0,1.92,94.4,149,2.1
2022-04-03 23:25:00,9.0,0,1.9100000000000001,94.3,149,2.1
2022-04-03 23:30:00,8.9,0,1.9100000000000001,94.3,149,2.2
2022-04-03 23:35:00,8.9,0,1.9100000000000001,94.3,149,2.2
2022-04-03 23:40:00,8.9,0,1.9000000000000001,94.3,150,2.2
2022-04-03 23:45:00,8.8,0,1.9000000000000001,94.3,150,2.2
2022-04-03 23:50:00,8.8,0,1.9000000000000001,94.3,150,2.2
2022-04-03 23:55:00,8.8,0,1.89,94.2,150,2.2
2022-04-04 00:00:00,8.7,0,1.89,94.2,150,2.2
2022-04-04 00:05:00,8.7,0,1.89,94.2,150,2.2
2022-04-04 00:10:00,8.7,0,1.9000000000000001,94.1,151,2.2
2022-04-04 00:15:00,8.6,0,1.9000000000000001,94.1,151,2.2
2022-04-04 00:20:00,8.6,0,1.9000000000000001,94.1,151,2.2
2022-04-04 00:25:00,8.6,0,1.9000000000000001,94.0,151,2.2
2022-04-04 00:30:00,8.5,0,1.9000000000000001,94.0,151,2.2
2022-04-04 00:35:00,8.5,0,1.9000000000000001,93.9,151,2.2
2022-04-04 00:40:00,8.4,0,1.9000000000000001,93.9,151,2.2
2022-04-04 00:45:00,8.4,0,1.9100000000000001,93.9,151,2.2
2022-04-04 00:50:00,8.4,0,1.9100000000000001,93.8,151,2.2
2022-04-04 00:55:00,8.3,0,1.9100000000000001,93.8,151,2.3
2022-04-04 01:00:00,8.3,0,1.9100000000000001,93.8,151,2.3
2022-04-04 01:05:00,8.3,0,1.9100000000000001,93.8,151,2.3
2022-04-04 01:10:00,8.3,0,1.9100000000000001,93.8,151,2.3
2022-04-04 01:15:00,8.2,0,1.9100000000000001,93.8,151,2.3
2022-04-04 01:20:00,8.2,0,1.9000000000000001,93.8,151,2.3
2022-04-04 01:25:00,8.2,0,1.9000000000000001,93.8,150,2.3
2022-04-04 01:30:00,8.2,0,1.9000000000000001,93.8,150,2.3
2022-04-04 01:35:00,8.1,0,1.9000000000000001,93.8,150,2.3
2022-04-04 01:40:00,8.1,0,1.9000000000000001,93.9,150,2.3
2022-04-04 01:45:00,8.1,0,1.9000000000000001,93.9,150,2.3
2022-04-04 01:50:00,8.1,0,1.9000000000000001,93.9,150,2.3
2022-04-04 01:55:00,8.0,0,1.9000000000000001,93.9,150,2.3
2022-04-04 02:00:00,8.0,0,1.9000000000000001,93.9,150,2.3
2022-04-04 02:05:00,8.0,0,1.9000000000000001,93.9,150,2.3
2022-04-04 02:10:00,8.0,0,1.9000000000000001,93.8,150,2.3
2022-04-04 02:15:00,8.0,0,1.9000000000000001,93.8,150,2.3
2022-04-04 02:20:00,7.9,0,1.9100000000000001,93.8,150,2.3
2022-04-04 02:25:00,7.9,0,1.9100000000000001,93.8,150,2.3
2022-04-04 02:30:00,7.9,0,1.9100000000000001,93.8,151,2.3
2022-04-04 02:35:00,7.9,0,1.9100000000000001,93.8,151,2.3
2022-04-04 02:40:00,7.9,0,1.9100000000000001,93.7,151,2.3
2022-04-04 02:45:00,7.9,0,1.9100000000000001,93.7,151,2.3
2022-04-04 02:50:00,7.8,0,1.9100000000000001,93.7,151,2.2
2022-04-04 02:55:00,7.8,0,1.9100000000000001,93.7,151,2.2
2022-04-04 03:00:00,7.8,0,1.92,93.6,152,2.2
2022-04-04 03:05:00,7.8,0,1.92,93.6,152,2.2
2022-04-04 03:10:00,7.8,0,1.92,93.6,152,2.2
2022-04-04 03:15:00,7.8,0,1.92,93.5,152,2.2
2022-04-04 03:20:00,7.8,0,1.92,93.5,152,2.2
2022-04-04 03:25:00,7.8,0,1.92,93.5,152,2.3
2022-04-04 03:30:00,7.8,0,1.92,93.4,152,2.3
2022-04-04 03:35:00,7.8,0,1.92,93.4,153,2.3
2022-04-04 03:40:00,7.8,0,1.92,93.4,153,2.3
2022-04-04 03:45:00,7.8,0,1.92,93.3,153,2.3
2022-04-04 03:50:00,7.8,0,1.92,93.3,153,2.3
2022-04-04 03:55:00,7.8,0,1.92,93.3,153,2.3
2022-04-04 04:00:00,7.8,0,1.92,93.2,153,2.3
2022-04-04 04:05:00,7.8,0,1.92,93.2,153,2.3
2022-04-04 04:10:00,7.8,0,1.92,93.2,153,2.3
2022-04-04 04:15:00,7.8,0,1.92,93.2,153,2.3
2022-04-04 04:20:00,7.7,0,1.92,93.2,153,2.3
2022-04-04 04:25:00,7.7,0,1.92,93.2,153,2.3
2022-04-04 04:30:00,7.7,0,1.92,93.2,153,2.4
2022-04-04 04:35:00,7.7,0,1.92,93.2,153,2.4
2022-04-04 04:40:00,7.7,0,1.92,93.2,153,2.4
2022-04-04 04:45:00,7.7,0,1.92,93.2,153,2.4
2022-04-04 04:50:00,7.7,0,1.92,93.2,153,2.4
2022-04-04 04:55:00,7.7,0,1.92,93.2,153,2.4
2022-04-04 05:00:00,7.7,0,1.92,93.2,153,2.4
2022-04-04 05:05:00,7.7,0,1.92,93.1,153,2.4
2022-04-04 05:10:00,7.7,0,1.92,93.1,153,2.5
2022-04-04 05:15:00,7.7,0,1.92,93.0,153,2.5
2022-04-04 05:20:00,7.7,0,1.92,92.9,152,2.5
2022-04-04 05:25:00,7.7,0,1.92,92.9,152,2.5
2022-04-04 05:30:00,7.7,0,1.92,92.8,152,2.5
2022-04-04 05:35:00,7.7,0,1.92,92.7,152,2.5
2022-04-04 05:40:00,7.7,0,1.92,92.7,151,2.5
2022-04-04 05:45:00,7.7,0,1.92,92.6,151,2.6
2022-04-04 05:50:00,7.7,0,1.9100000000000001,92.6,151,2.6
2022-04-04 05:55:00,7.8,0,1.9100000000000001,92.5,151,2.6
2022-04-04 06:00:00,7.8,0,1.92,92.3,151,2.6
2022-04-04 06:05:00,7.9,1,1.92,92.2,151,2.6
2022-04-04 06:10:00,8.1,3,1.92,92.0,150,2.6
2022-04-04 06:15:00,8.2,12,1.92,91.8,150,2.5
2022-04-04 06:20:00,8.3,25,1.9300000000000002,91.7,150,2.5
2022-04-04 06:25:00,8.4,38,1.9300000000000002,91.5,150,2.5
2022-04-04 06:30:00,8.6,50,1.9300000000000002,91.3,150,2.5
2022-04-04 06:35:00,8.7,68,1.94,91.1,150,2.5
2022-04-04 06:40:00,8.8,88,1.94,91.0,150,2.5
2022-04-04 06:45:00,9.0,114,1.94,90.8,150,2.4
2022-04-04 06:50:00,9.1,142,1.9500000000000002,90.6,150,2.4
2022-04-04 06:55:00,9.3,167,1.9500000000000002,90.2,149,2.4
2022-04-04 07:00:00,9.5,190,1.9500000000000002,89.5,149,2.4
2022-04-04 07:05:00,9.8,211,1.9500000000000002,88.6,148,2.3
2022-04-04 07:10:00,10.1,230,1.9600000000000002,87.5,147,2.3
2022-04-04 07:15:00,10.4,254,1.9600000000000002,86.4,146,2.2
2022-04-04 07:20:00,10.7,283,1.9600000000000002,85.4,146,2.2
2022-04-04 07:25:00,11.0,309,1.9600000000000002,84.3,145,2.2
2022-04-04 07:30:00,11.4,333,1.97,83.3,144,2.1
2022-04-04 07:35:00,11.7,357,1.97,82.3,143,2.1
2022-04-04 07:40:00,12.0,381,1.97,81.3,142,2.0
2022-04-04 07:45:00,12.3,405,1.97,80.3,141,2.0
2022-04-04 07:50:00,12.6,428,1.97,79.4,139,1.9
2022-04-04 07:55:00,12.9,452,1.9800000000000002,78.4,138,1.9
2022-04-04 08:00:00,13.2,475,1.9800000000000002,77.4,137,1.9
2022-04-04 08:05:00,13.4,498,1.9800000000000002,76.4,135,1.8
2022-04-04 08:10:00,13.7,521,1.9800000000000002,75.5,133,1.8
2022-04-04 08:15:00,13.9,543,1.99,74.5,132,1.7
2022-04-04 08:20:00,14.1,566,1.99,73.5,130,1.7
2022-04-04 08:25:00,14.4,588,1.99,72.6,128,1.7
2022-04-04 08:30:00,14.6,610,1.99,71.7,126,1.6
2022-04-04 08:35:00,14.8,603,1.99,70.8,123,1.6
2022-04-04 08:40:00,15.1,578,2.0,69.9,121,1.6
2022-04-04 08:45:00,15.3,608,2.0,69.0,119,1.5
2022-04-04 08:50:00,15.5,675,2.0,68.1,116,1.5
2022-04-04 08:55:00,15.7,714,2.0,67.4,114,1.5
2022-04-04 09:00:00,15.9,733,2.0100000000000002,66.9,111,1.4
2022-04-04 09:05:00,16.0,722,2.0100000000000002,66.5,109,1.4
2022-04-04 09:10:00,16.1,691,2.02,66.2,106,1.4
2022-04-04 09:15:00,16.2,609,2.02,66.0,103,1.3
2022-04-04 09:20:00,16.3,495,2.0300000000000002,65.7,100,1.3
2022-04-04 09:25:00,16.4,442,2.0300000000000002,65.5,97,1.3
2022-04-04 09:30:00,16.5,430,2.04,65.2,93,1.3
2022-04-04 09:35:00,16.5,513,2.04,64.9,90,1.2
2022-04-04 09:40:00,16.6,658,2.0500000000000003,64.7,87,1.2
2022-04-04 09:45:00,16.7,559,2.0500000000000003,64.4,83,1.2
2022-04-04 09:50:00,16.8,297,2.06,64.2,79,1.2
2022-04-04 09:55:00,16.9,333,2.06,64.0,76,1.2
2022-04-04 10:00:00,17.0,567,2.07,63.9,74,1.2
2022-04-04 10:05:00,17.0,646,2.07,64.0,72,1.2
2022-04-04 10:10:00,17.0,622,2.08,64.0,71,1.2
2022-04-04 10:15:00,17.1,647,2.08,64.1,70,1.2
2022-04-04 10:20:00,17.1,705,2.09,64.2,69,1.2
2022-04-04 10:25:00,17.2,813,2.09,64.3,68,1.2
2022-04-04 10:30:00,17.2,954,2.1,64.4,66,1.2
2022-04-04 10:35:00,17.3,926,2.1,64.5,65,1.2
2022-04-04 10:40:00,17.3,786,2.1100000000000003,64.6,64,1.2
2022-04-04 10:45:00,17.3,772,2.1100000000000003,64.6,63,1.2
2022-04-04 10:50:00,17.4,842,2.12,64.7,62,1.2
2022-04-04 10:55:00,17.4,787,2.1300000000000003,64.9,60,1.2
2022-04-04 11:00:00,17.4,648,2.1300000000000003,65.0,59,1.2
2022-04-04 11:05:00,17.4,579,2.14,65.3,58,1.2
2022-04-04 11:10:00,17.4,556,2.15,65.5,57,1.2
2022-04-04 11:15:00,17.4,684,2.15,65.8,56,1.3
2022-04-04 11:20:00,17.4,914,2.16,66.0,55,1.3
2022-04-04 11:25:00,17.4,931,2.17,66.3,54,1.3
2022-04-04 11:30:00,17.4,808,2.18,66.6,53,1.3
2022-04-04 11:35:00,17.4,605,2.18,66.8,52,1.3
2022-04-04 11:40:00,17.4,349,2.19,67.1,52,1.3
2022-04-04 11:45:00,17.4,237,2.2,67.3,51,1.4
2022-04-04 11:50:00,17.4,221,2.2,67.6,50,1.4
2022-04-04 11:55:00,17.3,170,2.2100000000000004,67.9,50,1.4
2022-04-04 12:00:00,17.3,97,2.2100000000000004,68.3,50,1.4
2022-04-04 12:05:00,17.2,68,2.2100000000000004,68.8,52,1.4
2022-04-04 12:10:00,17.1,68,2.2100000000000004,69.3,53,1.4
2022-04-04 12:15:00,17.0,234,2.2100000000000004,69.8,55,1.4
2022-04-04 12:20:00,16.9,511,2.2,70.3,57,1.4
2022-04-04 12:25:00,16.8,452,2.2,70.8,59,1.4
2022-04-04 12:30:00,16.7,169,2.2,71.4,60,1.4
2022-04-04 12:35:00,16.7,194,2.2,71.9,62,1.4
2022-04-04 12:40:00,16.6,423,2.2,72.4,64,1.4
2022-04-04 12:45:00,16.5,400,2.19,73.0,66,1.4
2022-04-04 12:50:00,16.4,210,2.19,73.5,67,1.4
2022-04-04 12:55:00,16.3,314,2.19,73.9,69,1.4
2022-04-04 13:00:00,16.3,615,2.19,74.1,70,1.4
2022-04-04 13:05:00,16.3,717,2.19,74.1,71,1.5
2022-04-04 13:10:00,16.3,685,2.19,74.0,72,1.5
2022-04-04 13:15:00,16.3,657,2.2,73.9,73,1.5
2022-04-04 13:20:00,16.4,630,2.2,73.8,74,1.5
2022-04-04 13:25:00,16.4,541,2.2,73.7,75,1.5
2022-04-04 13:30:00,16.4,410,2.2,73.5,76,1.5
2022-04-04 13:35:00,16.4,333,2.2,73.4,77,1.5
2022-04-04 13:40:00,16.5,294,2.2100000000000004,73.3,78,1.5
2022-04-04 13:45:00,16.5,470,2.2100000000000004,73.2,79,1.5
2022-04-04 13:50:00,16.5,789,2.2100000000000004,73.1,80,1.5
2022-04-04 13:55:00,16.5,887,2.2100000000000004,73.1,81,1.5
2022-04-04 14:00:00,16.5,836,2.2100000000000004,73.2,82,1.5
2022-04-04 14:05:00,16.4,717,2.22,73.5,82,1.5
2022-04-04 14:10:00,16.3,553,2.22,73.8,83,1.5
2022-04-04 14:15:00,16.2,433,2.22,74.1,83,1.5
2022-04-04 14:20:00,16.1,342,2.22,74.5,84,1.5
2022-04-04 14:25:00,16.0,484,2.23,74.8,85,1.5
2022-04-04 14:30:00,15.9,779,2.23,75.2,85,1.5
2022-04-04 14:35:00,15.8,885,2.23,75.5,86,1.5
2022-04-04 14:40:00,15.7,865,2.23,75.9,86,1.4
2022-04-04 14:45:00,15.6,827,2.2399999999999998,76.2,87,1.4
2022-04-04 14:50:00,15.5,777,2.2399999999999998,76.6,87,1.4
2022-04-04 14:55:00,15.4,768,2.2399999999999998,76.8,88,1.4
2022-04-04 15:00:00,15.4,788,2.2399999999999998,77.0,88,1.4
2022-04-04 15:05:00,15.4,726,2.2399999999999998,77.1,89,1.4
2022-04-04 15:10:00,15.3,609,2.23,77.2,89,1.4
2022-04-04 15:15:00,15.3,480,2.23,77.2,90,1.4
2022-04-04 15:20:00,15.3,343,2.23,77.2,90,1.4
2022-04-04 15:25:00,15.3,316,2.22,77.3,90,1.3
2022-04-04 15:30:00,15.3,363,2.22,77.3,91,1.3
2022-04-04 15:35:00,15.3,384,2.22,77.4,91,1.3
2022-04-04 15:40:00,15.2,388,2.2100000000000004,77.4,92,1.3
2022-04-04 15:45:00,15.2,355,2.2100000000000004,77.5,92,1.3
2022-04-04 15:50:00,15.2,298,2.2100000000000004,77.5,93,1.3
2022-04-04 15:55:00,15.2,267,2.2,77.6,93,1.3
2022-04-04 16:00:00,15.2,254,2.2,77.6,93,1.2
2022-04-04 16:05:00,15.1,276,2.2,77.6,93,1.2
2022-04-04 16:10:00,15.1,322,2.2,77.7,92,1.2
2022-04-04 16:15:00,15.1,336,2.2100000000000004,77.7,92,1.2
2022-04-04 16:20:00,15.1,330,2.2100000000000004,77.8,92,1.2
2022-04-04 16:25:00,15.0,284,2.2100000000000004,77.8,91,1.1
2022-04-04 16:30:00,15.0,212,2.2100000000000004,77.9,91,1.1
2022-04-04 16:35:00,15.0,208,2.2100000000000004,77.9,90,1.1
2022-04-04 16:40:00,15.0,249,2.2100000000000004,77.9,90,1.1
2022-04-04 16:45:00,14.9,245,2.22,78.0,89,1.1
2022-04-04 16:50:00,14.9,210,2.22,78.0,89,1.0
2022-04-04 16:55:00,14.8,209,2.22,78.3,89,1.0
2022-04-04 17:00:00,14.7,230,2.22,78.8,89,1.0
2022-04-04 17:05:00,14.5,235,2.22,79.6,90,1.0
2022-04-04 17:10:00,14.3,230,2.23,80.6,91,1.0
2022-04-04 17:15:00,14.1,210,2.23,81.6,92,1.0
2022-04-04 17:20:00,13.8,180,2.23,82.6,93,1.0
2022-04-04 17:25:00,13.6,159,2.23,83.6,93,1.0
2022-04-04 17:30:00,13.4,142,2.23,84.7,94,1.0
2022-04-04 17:35:00,13.2,122,2.2399999999999998,85.7,95,1.0
2022-04-04 17:40:00,12.9,98,2.2399999999999998,86.8,96,1.0
2022-04-04 17:45:00,12.7,70,2.2399999999999998,87.9,97,1.0
2022-04-04 17:50:00,12.5,41,2.2399999999999998,89.0,98,1.0
2022-04-04 17:55:00,12.3,24,2.25,89.9,101,1.0
2022-04-04 18:00:00,12.1,16,2.25,90.6,104,1.0
2022-04-04 18:05:00,11.9,9,2.25,91.1,108,1.0
2022-04-04 18:10:00,11.8,3,2.25,91.5,112,1.1
2022-04-04 18:15:00,11.6,0,2.2600000000000002,91.9,116,1.1
2022-04-04 18:20:00,11.4,0,2.2600000000000002,92.3,120,1.2
2022-04-04 18:25:00,11.3,0,2.2600000000000002,92.7,123,1.3
2022-04-04 18:30:00,11.1,0,2.2600000000000002,93.0,126,1.3
2022-04-04 18:35:00,10.9,0,2.2600000000000002,93.4,128,1.4
2022-04-04 18:40:00,10.8,0,2.27,93.8,131,1.5
2022-04-04 18:45:00,10.6,0,2.27,94.2,133,1.5
2022-04-04 18:50:00,10.5,0,2.27,94.6,135,1.6
2022-04-04 18:55:00,10.3,0,2.27,94.9,136,1.7
2022-04-04 19:00:00,10.2,0,2.27,95.1,138,1.7
2022-04-04 19:05:00,10.2,0,2.27,95.2,138,1.8
2022-04-04 19:10:00,10.1,0,2.27,95.1,139,1.8
2022-04-04 19:15:00,10.1,0,2.27,95.1,140,1.8
2022-04-04 19:20:00,10.1,0,2.27,95.1,141,1.9
2022-04-04 19:25:00,10.0,0,2.27,95.1,141,1.9
2022-04-04 19:30:00,10.0,0,2.2600000000000002,95.1,142,1.9
2022-04-04 19:35:00,10.0,0,2.2600000000000002,95.1,143,1.9
2022-04-04 19:40:00,9.9,0,2.2600000000000002,95.1,143,2.0
2022-04-04 19:45:00,9.9,0,2.2600000000000002,95.1,144,2.0
2022-04-04 19:50:00,9.9,0,2.2600000000000002,95.1,145,2.0
2022-04-04 19:55:00,9.8,0,2.2600000000000002,95.1,145,2.0
2022-04-04 20:00:00,9.8,0,2.25,95.1,145,2.1
2022-04-04 20:05:00,9.8,0,2.25,95.0,146,2.1
2022-04-04 20:10:00,9.7,0,2.25,95.0,146,2.1
2022-04-04 20:15:00,9.7,0,2.2399999999999998,95.0,146,2.1
2022-04-04 20:20:00,9.7,0,2.2399999999999998,95.0,146,2.2
2022-04-04 20:25:00,9.6,0,2.23,95.0,146,2.2
2022-04-04 20:30:00,9.6,0,2.23,95.0,146,2.2
2022-04-04 20:35:00,9.6,0,2.23,95.0,146,2.2
2022-04-04 20:40:00,9.5,0,2.22,95.0,146,2.2
2022-04-04 20:45:00,9.5,0,2.22,94.9,146,2.3
2022-04-04 20:50:00,9.4,0,2.2100000000000004,94.9,147,2.3
2022-04-04 20:55:00,9.4,0,2.2100000000000004,94.9,147,2.3
2022-04-04 21:00:00,9.4,0,2.2100000000000004,94.9,147,2.3
2022-04-04 21:05:00,9.4,0,2.2,94.9,147,2.3
2022-04-04 21:10:00,9.3,0,2.2,94.9,147,2.3
2022-04-04 21:15:00,9.3,0,2.2,94.8,147,2.3
2022-04-04 21:20:00,9.3,0,2.19,94.8,147,2.3
2022-04-04 21:25:00,9.3,0,2.19,94.8,147,2.3
2022-04-04 21:30:00,9.2,0,2.19,94.8,147,2.3
2022-04-04 21:35:00,9.2,0,2.18,94.8,147,2.3
2022-04-04 21:40:00,9.2,0,2.18,94.8,146,2.3
2022-04-04 21:45:00,9.2,0,2.18,94.7,146,2.3
2022-04-04 21:50:00,9.1,0,2.17,94.7,146,2.3
2022-04-04 21:55:00,9.1,0,2.17,94.7,146,2.3
2022-04-04 22:00:00,9.1,0,2.17,94.7,146,2.3
2022-04-04 22:05:00,9.1,0,2.17,94.6,146,2.3
2022-04-04 22:10:00,9.0,0,2.17,94.6,147,2.3
2022-04-04 22:15:00,9.0,0,2.18,94.6,147,2.3
2022-04-04 22:20:00,9.0,0,2.18,94.5,147,2.3
2022-04-04 22:25:00,9.0,0,2.18,94.5,147,2.3
2022-04-04 22:30:00,9.0,0,2.18,94.5,147,2.3
2022-04-04 22:35:00,8.9,0,2.18,94.5,147,2.3
2022-04-04 22:40:00,8.9,0,2.19,94.4,147,2.3
2022-04-04 22:45:00,8.9,0,2.19,94.4,147,2.3
2022-04-04 22:50:00,8.9,0,2.19,94.4,147,2.4
2022-04-04 22:55:00,8.9,0,2.19,94.3,147,2.4
2022-04-04 23:00:00,8.8,0,2.2,94.3,147,2.4
2022-04-04 23:05:00,8.8,0,2.2,94.3,147,2.4
2022-04-04 23:10:00,8.8,0,2.2,94.3,148,2.4
2022-04-04 23:15:00,8.8,0,2.2,94.3,148,2.4
2022-04-04 23:20:00,8.8,0,2.2,94.3,148,2.4
2022-04-04 23:25:00,8.8,0,2.2,94.2,148,2.4
2022-04-04 23:30:00,8.8,0,2.2100000000000004,94.2,149,2.4
2022-04-04 23:35:00,8.8,0,2.2100000000000004,94.2,149,2.4
2022-04-04 23:40:00,8.8,0,2.2100000000000004,94.2,149,2.4
2022-04-04 23:45:00,8.8,0,2.2100000000000004,94.2,149,2.4
2022-04-04 23:50:00,8.8,0,2.2100000000000004,94.2,150,2.4
2022-04-04 23:55:00,8.8,0,2.2100000000000004,94.2,150,2.4
2022-04-05 00:00:00,8.8,0,2.2100000000000004,94.2,150,2.4
2022-04-05 00:05:00,8.8,0,2.2100000000000004,94.3,150,2.4
2022-04-05 00:10:00,8.7,0,2.2100000000000004,94.3,151,2.4
2022-04-05 00:15:00,8.7,0,2.2100000000000004,94.4,151,2.4
2022-04-05 00:20:00,8.7,0,2.2100000000000004,94.5,151,2.4
2022-04-05 00:25:00,8.7,0,2.2100000000000004,94.6,151,2.4
2022-04-05 00:30:00,8.7,0,2.2100000000000004,94.7,151,2.4
2022-04-05 00:35:00,8.7,0,2.2,94.7,151,2.4
2022-04-05 00:40:00,8.7,0,2.2,94.8,152,2.4
2022-04-05 00:45:00,8.7,0,2.2,94.9,152,2.4
2022-04-05 00:50:00,8.6,0,2.2,95.0,152,2.4
2022-04-05 00:55:00,8.6,0,2.2,95.0,152,2.4
2022-04-05 01:00:00,8.6,0,2.2,95.0,152,2.4
2022-04-05 01:05:00,8.7,0,2.2,95.1,152,2.4
2022-04-05 01:10:00,8.7,0,2.19,95.0,152,2.4
2022-04-05 01:15:00,8.7,0,2.19,95.0,152,2.4
2022-04-05 01:20:00,8.7,0,2.19,95.0,152,2.4
2022-04-05 01:25:00,8.8,0,2.19,95.0,153,2.4
2022-04-05 01:30:00,8.8,0,2.19,95.0,153,2.4
2022-04-05 01:35:00,8.8,0,2.19,95.0,153,2.4
2022-04-05 01:40:00,8.8,0,2.19,95.0,153,2.4
2022-04-05 01:45:00,8.9,0,2.19,95.0,153,2.3
2022-04-05 01:50:00,8.9,0,2.18,95.0,153,2.3
2022-04-05 01:55:00,8.9,0,2.18,95.0,153,2.3
2022-04-05 02:00:00,8.9,0,2.18,95.0,153,2.3
2022-04-05 02:05:00,8.9,0,2.18,95.0,153,2.3
2022-04-05 02:10:00,8.9,0,2.18,95.0,152,2.3
2022-04-05 02:15:00,8.9,0,2.18,95.0,152,2.3
2022-04-05 02:20:00,8.9,0,2.17,95.0,152,2.3
2022-04-05 02:25:00,8.9,0,2.17,95.0,152,2.3
2022-04-05 02:30:00,8.9,0,2.17,95.0,152,2.3
2022-04-05 02:35:00,8.9,0,2.17,95.1,151,2.3
2022-04-05 02:40:00,8.9,0,2.17,95.1,151,2.3
2022-04-05 02:45:00,8.9,0,2.17,95.1,151,2.3
2022-04-05 02:50:00,8.9,0,2.16,95.1,151,2.3
2022-04-05 02:55:00,8.9,0,2.16,95.1,151,2.3
2022-04-05 03:00:00,8.9,0,2.16,95.2,150,2.3
2022-04-05 03:05:00,8.9,0,2.16,95.2,150,2.3
2022-04-05 03:10:00,8.9,0,2.16,95.3,150,2.3
2022-04-05 03:15:00,8.9,0,2.15,95.3,150,2.3
2022-04-05 03:20:00,8.9,0,2.15,95.4,149,2.3
2022-04-05 03:25:00,8.9,0,2.15,95.4,149,2.3
2022-04-05 03:30:00,8.9,0,2.15,95.5,149,2.3
2022-04-05 03:35:00,8.8,0,2.14,95.5,149,2.3
2022-04-05 03:40:00,8.8,0,2.14,95.6,148,2.3
2022-04-05 03:45:00,8.8,0,2.14,95.6,148,2.3
2022-04-05 03:50:00,8.8,0,2.14,95.7,148,2.4
2022-04-05 03:55:00,8.8,0,2.14,95.7,148,2.4
2022-04-05 04:00:00,8.8,0,2.1300000000000003,95.7,148,2.4
2022-04-05 04:05:00,8.8,0,2.1300000000000003,95.7,148,2.4
2022-04-05 04:10:00,8.8,0,2.1300000000000003,95.7,148,2.4
2022-04-05 04:15:00,8.8,0,2.12,95.6,148,2.4
2022-04-05 04:20:00,8.8,0,2.12,95.6,148,2.4
2022-04-05 04:25:00,8.8,0,2.12,95.6,148,2.4
2022-04-05 04:30:00,8.8,0,2.12,95.6,148,2.4
2022-04-05 04:35:00,8.8,0,2.1100000000000003,95.5,148,2.5
2022-04-05 04:40:00,8.8,0,2.1100000000000003,95.5,148,2.5
2022-04-05 04:45:00,8.8,0,2.1100000000000003,95.5,148,2.5
2022-04-05 04:50:00,8.8,0,2.1100000000000003,95.5,148,2.5
2022-04-05 04:55:00,8.8,0,2.1,95.5,148,2.5
2022-04-05 05:00:00,8.8,0,2.1,95.4,148,2.5
2022-04-05 05:05:00,8.8,0,2.1,95.4,148,2.5
2022-04-05 05:10:00,8.8,0,2.1,95.4,148,2.5
2022-04-05 05:15:00,8.8,0,2.1,95.4,148,2.5
2022-04-05 05:20:00,8.7,0,2.1,95.4,148,2.5
2022-04-05 05:25:00,8.7,0,2.1,95.3,148,2.6
2022-04-05 05:30:00,8.7,0,2.1,95.3,148,2.6
2022-04-05 05:35:00,8.7,0,2.1,95.3,148,2.6
2022-04-05 05:40:00,8.7,0,2.1,95.3,148,2.6
2022-04-05 05:45:00,8.7,0,2.1,95.3,148,2.6
